host,cpu_usage,memory_usage,latency,timestamp
hydra-node-17,67.3,39.2,175.6,2025-10-31T02:25:00Z
hydra-node-17,66.8,54.0,170.4,2025-10-31T02:30:00Z
hydra-node-17,61.3,43.8,163.2,2025-10-31T02:35:00Z
hydra-node-17,52.9,51.0,151.1,2025-10-31T02:40:00Z
hydra-node-17,66.4,57.0,176.0,2025-10-31T02:45:00Z
hydra-node-17,53.0,55.0,150.4,2025-10-31T02:50:00Z
hydra-node-17,73.9,56.1,191.4,2025-10-31T02:55:00Z
hydra-node-17,68.4,49.6,178.5,2025-10-31T03:00:00Z
hydra-node-17,68.9,46.4,184.0,2025-10-31T03:05:00Z
hydra-node-17,70.7,51.1,190.9,2025-10-31T03:10:00Z
hydra-node-17,70.7,48.1,174.5,2025-10-31T03:15:00Z
hydra-node-17,54.1,47.2,149.7,2025-10-31T03:20:00Z
hydra-node-17,65.3,38.6,165.6,2025-10-31T03:25:00Z
hydra-node-17,59.1,42.3,163.9,2025-10-31T03:30:00Z
hydra-node-17,61.8,54.4,169.1,2025-10-31T03:35:00Z
hydra-node-17,41.5,46.6,125.4,2025-10-31T03:40:00Z
hydra-node-17,63.2,49.8,162.1,2025-10-31T03:45:00Z
hydra-node-17,53.4,59.1,149.3,2025-10-31T03:50:00Z
hydra-node-17,72.1,46.8,174.4,2025-10-31T03:55:00Z
hydra-node-17,53.5,61.9,150.8,2025-10-31T04:00:00Z
hydra-node-17,72.2,52.5,176.7,2025-10-31T04:05:00Z
hydra-node-17,73.8,44.4,197.5,2025-10-31T04:10:00Z
hydra-node-17,76.8,46.6,185.6,2025-10-31T04:15:00Z
hydra-node-17,57.3,59.4,161.8,2025-10-31T04:20:00Z
hydra-node-17,75.1,62.6,195.1,2025-10-31T04:25:00Z
hydra-node-17,75.8,45.6,184.3,2025-10-31T04:30:00Z
hydra-node-17,61.4,41.7,167.9,2025-10-31T04:35:00Z
hydra-node-17,65.5,58.6,163.3,2025-10-31T04:40:00Z
hydra-node-17,82.6,56.4,200.7,2025-10-31T04:45:00Z
hydra-node-17,77.9,48.1,189.3,2025-10-31T04:50:00Z
hydra-node-17,46.8,59.6,133.3,2025-10-31T04:55:00Z
hydra-node-17,70.3,61.2,173.8,2025-10-31T05:00:00Z
hydra-node-17,63.9,59.1,176.3,2025-10-31T05:05:00Z
hydra-node-17,45.5,41.6,126.2,2025-10-31T05:10:00Z
hydra-node-17,49.6,37.7,142.5,2025-10-31T05:15:00Z
hydra-node-17,48.6,49.8,127.6,2025-10-31T05:20:00Z
hydra-node-17,61.2,48.7,169.6,2025-10-31T05:25:00Z
hydra-node-17,77.0,40.7,190.3,2025-10-31T05:30:00Z
hydra-node-17,66.2,59.1,177.8,2025-10-31T05:35:00Z
hydra-node-17,54.9,59.2,151.3,2025-10-31T05:40:00Z
hydra-node-17,51.1,50.8,144.1,2025-10-31T05:45:00Z
hydra-node-17,49.9,57.3,136.3,2025-10-31T05:50:00Z
hydra-node-17,63.2,58.0,164.8,2025-10-31T05:55:00Z
hydra-node-17,77.6,57.1,186.8,2025-10-31T06:00:00Z
hydra-node-17,46.4,53.0,139.5,2025-10-31T06:05:00Z
hydra-node-17,72.9,36.3,189.8,2025-10-31T06:10:00Z
hydra-node-17,62.8,55.9,157.5,2025-10-31T06:15:00Z
hydra-node-17,68.2,53.2,183.7,2025-10-31T06:20:00Z
hydra-node-17,55.2,49.4,146.9,2025-10-31T06:25:00Z
hydra-node-17,43.1,45.7,118.6,2025-10-31T06:30:00Z
hydra-node-17,69.4,52.9,178.3,2025-10-31T06:35:00Z
hydra-node-17,57.0,38.9,155.4,2025-10-31T06:40:00Z
hydra-node-17,68.5,49.5,184.9,2025-10-31T06:45:00Z
hydra-node-17,60.9,59.2,160.5,2025-10-31T06:50:00Z
hydra-node-17,54.8,57.0,150.6,2025-10-31T06:55:00Z
hydra-node-17,76.7,43.7,199.4,2025-10-31T07:00:00Z
hydra-node-17,63.2,58.2,175.9,2025-10-31T07:05:00Z
hydra-node-17,57.8,39.5,156.1,2025-10-31T07:10:00Z
hydra-node-17,64.7,36.1,175.8,2025-10-31T07:15:00Z
hydra-node-17,59.8,36.3,162.8,2025-10-31T07:20:00Z
hydra-node-17,53.2,39.0,146.7,2025-10-31T07:25:00Z
hydra-node-17,66.9,38.3,182.7,2025-10-31T07:30:00Z
hydra-node-17,64.1,53.9,164.9,2025-10-31T07:35:00Z
hydra-node-17,53.9,53.1,141.0,2025-10-31T07:40:00Z
hydra-node-17,62.6,50.9,159.7,2025-10-31T07:45:00Z
hydra-node-17,61.1,36.2,152.2,2025-10-31T07:50:00Z
hydra-node-17,53.8,56.4,138.3,2025-10-31T07:55:00Z
hydra-node-17,46.9,38.8,128.9,2025-10-31T08:00:00Z
hydra-node-17,49.0,52.8,139.4,2025-10-31T08:05:00Z
hydra-node-17,57.4,57.9,155.2,2025-10-31T08:10:00Z
hydra-node-17,50.4,43.8,132.0,2025-10-31T08:15:00Z
hydra-node-17,48.9,43.8,141.0,2025-10-31T08:20:00Z
hydra-node-17,58.2,37.1,155.1,2025-10-31T08:25:00Z
hydra-node-17,51.8,40.9,143.8,2025-10-31T08:30:00Z
hydra-node-17,47.7,40.1,141.9,2025-10-31T08:35:00Z
hydra-node-17,64.0,50.4,165.2,2025-10-31T08:40:00Z
hydra-node-17,65.4,50.4,163.2,2025-10-31T08:45:00Z
hydra-node-17,44.1,62.3,126.7,2025-10-31T08:50:00Z
hydra-node-17,56.7,51.3,147.9,2025-10-31T08:55:00Z
hydra-node-17,62.1,63.8,157.1,2025-10-31T09:00:00Z
hydra-node-17,56.9,64.1,153.7,2025-10-31T09:05:00Z
hydra-node-17,82.3,51.1,213.1,2025-10-31T09:10:00Z
hydra-node-17,61.9,37.6,154.4,2025-10-31T09:15:00Z
hydra-node-17,63.2,42.5,161.8,2025-10-31T09:20:00Z
hydra-node-17,59.6,39.7,168.4,2025-10-31T09:25:00Z
hydra-node-17,60.4,46.8,164.1,2025-10-31T09:30:00Z
hydra-node-17,60.4,43.8,159.1,2025-10-31T09:35:00Z
hydra-node-17,67.0,56.5,182.3,2025-10-31T09:40:00Z
hydra-node-17,74.4,57.0,183.3,2025-10-31T09:45:00Z
hydra-node-17,59.0,37.6,166.3,2025-10-31T09:50:00Z
hydra-node-17,63.5,46.3,164.7,2025-10-31T09:55:00Z
hydra-node-17,45.5,61.2,135.2,2025-10-31T10:00:00Z
hydra-node-17,53.4,39.3,148.0,2025-10-31T10:05:00Z
hydra-node-17,43.9,47.7,123.1,2025-10-31T10:10:00Z
hydra-node-17,52.5,49.1,142.2,2025-10-31T10:15:00Z
hydra-node-17,49.6,55.6,140.5,2025-10-31T10:20:00Z
hydra-node-17,68.0,40.2,184.6,2025-10-31T10:25:00Z
hydra-node-17,59.1,47.6,155.0,2025-10-31T10:30:00Z
hydra-node-17,67.8,59.2,181.5,2025-10-31T10:35:00Z
hydra-node-17,54.9,45.7,151.1,2025-10-31T10:40:00Z
hydra-node-17,66.8,55.1,177.8,2025-10-31T10:45:00Z
hydra-node-17,69.6,59.1,187.3,2025-10-31T10:50:00Z
hydra-node-17,55.0,63.6,142.0,2025-10-31T10:55:00Z
hydra-node-17,61.6,41.3,154.9,2025-10-31T11:00:00Z
hydra-node-17,56.2,42.5,156.7,2025-10-31T11:05:00Z
hydra-node-17,60.5,57.8,158.5,2025-10-31T11:10:00Z
hydra-node-17,62.0,54.9,164.2,2025-10-31T11:15:00Z
hydra-node-17,74.0,51.7,180.8,2025-10-31T11:20:00Z
hydra-node-17,55.6,36.2,153.4,2025-10-31T11:25:00Z
hydra-node-17,60.6,43.5,153.3,2025-10-31T11:30:00Z
hydra-node-17,70.4,51.3,182.1,2025-10-31T11:35:00Z
hydra-node-17,53.6,36.8,148.3,2025-10-31T11:40:00Z
hydra-node-17,79.0,37.2,192.1,2025-10-31T11:45:00Z
hydra-node-17,74.4,47.7,189.2,2025-10-31T11:50:00Z
hydra-node-17,56.2,61.7,158.0,2025-10-31T11:55:00Z
hydra-node-17,55.1,44.6,150.2,2025-10-31T12:00:00Z
hydra-node-17,61.9,36.8,155.3,2025-10-31T12:05:00Z
hydra-node-17,66.1,57.8,170.7,2025-10-31T12:10:00Z
hydra-node-17,82.1,42.1,210.6,2025-10-31T12:15:00Z
hydra-node-17,49.5,54.2,138.4,2025-10-31T12:20:00Z
hydra-node-17,74.4,40.6,194.4,2025-10-31T12:25:00Z
hydra-node-17,72.9,38.5,178.1,2025-10-31T12:30:00Z
hydra-node-17,48.7,64.6,136.8,2025-10-31T12:35:00Z
hydra-node-17,60.7,64.1,166.9,2025-10-31T12:40:00Z
hydra-node-17,64.6,60.8,160.1,2025-10-31T12:45:00Z
hydra-node-17,58.5,46.0,165.6,2025-10-31T12:50:00Z
hydra-node-17,62.7,37.1,156.8,2025-10-31T12:55:00Z
hydra-node-17,61.2,40.0,168.0,2025-10-31T13:00:00Z
hydra-node-17,63.9,37.9,158.3,2025-10-31T13:05:00Z
hydra-node-17,61.4,37.1,154.4,2025-10-31T13:10:00Z
hydra-node-17,51.6,60.5,147.6,2025-10-31T13:15:00Z
hydra-node-17,64.6,36.9,174.2,2025-10-31T13:20:00Z
hydra-node-17,71.6,48.0,192.8,2025-10-31T13:25:00Z
hydra-node-17,81.0,40.3,193.8,2025-10-31T13:30:00Z
hydra-node-17,62.7,43.1,166.8,2025-10-31T13:35:00Z
hydra-node-17,77.5,37.8,202.9,2025-10-31T13:40:00Z
hydra-node-17,68.8,55.9,175.1,2025-10-31T13:45:00Z
hydra-node-17,78.5,45.3,204.8,2025-10-31T13:50:00Z
hydra-node-17,69.7,37.2,179.1,2025-10-31T13:55:00Z
hydra-node-17,80.3,49.8,204.7,2025-10-31T14:00:00Z
hydra-node-17,63.8,40.3,162.0,2025-10-31T14:05:00Z
hydra-node-17,45.5,39.8,137.2,2025-10-31T14:10:00Z
hydra-node-17,64.1,47.5,173.4,2025-10-31T14:15:00Z
hydra-node-17,80.4,62.4,191.1,2025-10-31T14:20:00Z
hydra-node-17,63.7,57.1,163.1,2025-10-31T14:25:00Z
hydra-node-17,75.2,59.6,190.2,2025-10-31T14:30:00Z
hydra-node-17,60.1,55.4,156.2,2025-10-31T14:35:00Z
hydra-node-17,52.4,55.7,137.7,2025-10-31T14:40:00Z
hydra-node-17,51.6,61.7,142.4,2025-10-31T14:45:00Z
hydra-node-17,53.0,60.0,151.8,2025-10-31T14:50:00Z
hydra-node-17,59.3,60.1,167.3,2025-10-31T14:55:00Z
hydra-node-17,64.5,41.1,177.3,2025-10-31T15:00:00Z
hydra-node-17,48.3,41.4,140.4,2025-10-31T15:05:00Z
hydra-node-17,46.5,37.5,135.5,2025-10-31T15:10:00Z
hydra-node-17,63.0,35.6,174.5,2025-10-31T15:15:00Z
hydra-node-17,43.3,64.0,131.9,2025-10-31T15:20:00Z
hydra-node-17,59.7,53.4,168.4,2025-10-31T15:25:00Z
hydra-node-17,75.3,46.3,191.9,2025-10-31T15:30:00Z
hydra-node-17,65.7,42.6,175.1,2025-10-31T15:35:00Z
hydra-node-17,51.1,55.0,136.1,2025-10-31T15:40:00Z
hydra-node-17,59.9,50.7,158.3,2025-10-31T15:45:00Z
hydra-node-17,66.2,49.7,165.1,2025-10-31T15:50:00Z
hydra-node-17,60.1,60.8,168.4,2025-10-31T15:55:00Z
hydra-node-17,62.3,58.2,156.8,2025-10-31T16:00:00Z
hydra-node-17,64.8,38.2,162.2,2025-10-31T16:05:00Z
hydra-node-17,59.7,49.7,159.1,2025-10-31T16:10:00Z
hydra-node-17,67.2,40.2,174.6,2025-10-31T16:15:00Z
hydra-node-17,60.0,58.4,164.8,2025-10-31T16:20:00Z
hydra-node-17,70.1,57.0,185.5,2025-10-31T16:25:00Z
hydra-node-17,58.7,48.5,157.4,2025-10-31T16:30:00Z
hydra-node-17,55.1,49.2,140.7,2025-10-31T16:35:00Z
hydra-node-17,48.2,56.2,131.5,2025-10-31T16:40:00Z
hydra-node-17,65.9,43.9,170.1,2025-10-31T16:45:00Z
hydra-node-17,66.7,51.0,167.1,2025-10-31T16:50:00Z
hydra-node-17,74.0,53.4,197.8,2025-10-31T16:55:00Z
hydra-node-17,78.3,51.5,187.8,2025-10-31T17:00:00Z
hydra-node-17,59.4,42.3,167.9,2025-10-31T17:05:00Z
hydra-node-17,65.3,35.8,173.6,2025-10-31T17:10:00Z
hydra-node-17,55.0,59.4,150.6,2025-10-31T17:15:00Z
hydra-node-17,71.2,60.5,181.3,2025-10-31T17:20:00Z
hydra-node-17,51.2,46.2,140.4,2025-10-31T17:25:00Z
hydra-node-17,68.2,42.8,181.3,2025-10-31T17:30:00Z
hydra-node-17,55.5,37.8,144.2,2025-10-31T17:35:00Z
hydra-node-17,55.1,47.6,152.5,2025-10-31T17:40:00Z
hydra-node-17,83.8,64.2,211.1,2025-10-31T17:45:00Z
hydra-node-17,80.6,63.8,195.6,2025-10-31T17:50:00Z
hydra-node-17,52.6,42.2,141.1,2025-10-31T17:55:00Z
hydra-node-17,52.0,53.4,139.0,2025-10-31T18:00:00Z
hydra-node-17,60.5,44.7,156.0,2025-10-31T18:05:00Z
hydra-node-17,51.1,45.0,144.2,2025-10-31T18:10:00Z
hydra-node-17,67.2,62.1,182.3,2025-10-31T18:15:00Z
hydra-node-17,56.8,43.6,149.7,2025-10-31T18:20:00Z
hydra-node-17,59.1,41.4,150.0,2025-10-31T18:25:00Z
hydra-node-17,48.2,56.9,141.8,2025-10-31T18:30:00Z
hydra-node-17,65.5,53.5,174.9,2025-10-31T18:35:00Z
hydra-node-17,58.3,62.6,147.2,2025-10-31T18:40:00Z
hydra-node-17,79.6,39.5,200.1,2025-10-31T18:45:00Z
hydra-node-17,65.6,43.7,163.9,2025-10-31T18:50:00Z
hydra-node-17,56.6,61.8,146.8,2025-10-31T18:55:00Z
hydra-node-17,54.1,50.2,149.4,2025-10-31T19:00:00Z
hydra-node-17,61.7,61.5,167.0,2025-10-31T19:05:00Z
hydra-node-17,81.6,43.5,202.4,2025-10-31T19:10:00Z
hydra-node-17,57.7,57.2,150.0,2025-10-31T19:15:00Z
hydra-node-17,65.7,40.0,161.8,2025-10-31T19:20:00Z
hydra-node-17,48.3,46.5,144.1,2025-10-31T19:25:00Z
hydra-node-17,76.3,46.6,199.7,2025-10-31T19:30:00Z
hydra-node-17,63.8,35.3,161.3,2025-10-31T19:35:00Z
hydra-node-17,61.1,47.8,152.2,2025-10-31T19:40:00Z
hydra-node-17,70.6,54.6,179.0,2025-10-31T19:45:00Z
hydra-node-17,46.4,40.3,142.0,2025-10-31T19:50:00Z
hydra-node-17,67.6,47.5,168.5,2025-10-31T19:55:00Z
hydra-node-17,63.7,61.3,167.2,2025-10-31T20:00:00Z
hydra-node-17,56.3,60.3,148.6,2025-10-31T20:05:00Z
hydra-node-17,76.4,42.6,201.1,2025-10-31T20:10:00Z
hydra-node-17,63.1,45.2,160.2,2025-10-31T20:15:00Z
hydra-node-17,50.4,43.5,140.8,2025-10-31T20:20:00Z
hydra-node-17,70.2,58.5,182.4,2025-10-31T20:25:00Z
hydra-node-17,66.1,46.7,170.1,2025-10-31T20:30:00Z
hydra-node-17,72.7,46.0,194.8,2025-10-31T20:35:00Z
hydra-node-17,68.7,54.9,176.8,2025-10-31T20:40:00Z
hydra-node-17,53.0,51.0,151.5,2025-10-31T20:45:00Z
hydra-node-17,58.8,38.1,161.7,2025-10-31T20:50:00Z
hydra-node-17,56.6,39.3,152.2,2025-10-31T20:55:00Z
hydra-node-17,66.0,43.5,173.8,2025-10-31T21:00:00Z
hydra-node-17,61.5,59.3,159.8,2025-10-31T21:05:00Z
hydra-node-17,57.8,46.2,151.2,2025-10-31T21:10:00Z
hydra-node-17,76.5,44.4,197.0,2025-10-31T21:15:00Z
hydra-node-17,58.4,36.3,154.3,2025-10-31T21:20:00Z
hydra-node-17,60.6,41.7,154.8,2025-10-31T21:25:00Z
hydra-node-17,79.0,60.6,189.3,2025-10-31T21:30:00Z
hydra-node-17,69.9,43.4,171.9,2025-10-31T21:35:00Z
hydra-node-17,72.8,37.8,178.5,2025-10-31T21:40:00Z
hydra-node-17,72.5,59.5,178.5,2025-10-31T21:45:00Z
hydra-node-17,77.1,47.6,194.7,2025-10-31T21:50:00Z
hydra-node-17,59.5,39.3,153.9,2025-10-31T21:55:00Z
hydra-node-17,75.4,59.8,197.7,2025-10-31T22:00:00Z
hydra-node-17,50.3,36.2,137.7,2025-10-31T22:05:00Z
hydra-node-17,71.2,57.9,176.9,2025-10-31T22:10:00Z
hydra-node-17,61.4,56.8,172.4,2025-10-31T22:15:00Z
hydra-node-17,62.9,61.0,170.0,2025-10-31T22:20:00Z
hydra-node-17,52.6,47.0,138.3,2025-10-31T22:25:00Z
hydra-node-17,57.4,46.9,156.6,2025-10-31T22:30:00Z
hydra-node-17,69.0,35.2,168.4,2025-10-31T22:35:00Z
hydra-node-17,74.5,58.8,193.2,2025-10-31T22:40:00Z
hydra-node-17,44.0,56.6,136.0,2025-10-31T22:45:00Z
hydra-node-17,65.5,48.6,171.7,2025-10-31T22:50:00Z
hydra-node-17,56.0,45.5,151.7,2025-10-31T22:55:00Z
hydra-node-17,52.5,57.3,148.9,2025-10-31T23:00:00Z
hydra-node-17,72.1,62.1,191.1,2025-10-31T23:05:00Z
hydra-node-17,55.9,49.2,141.7,2025-10-31T23:10:00Z
hydra-node-17,65.0,48.9,164.4,2025-10-31T23:15:00Z
hydra-node-17,62.6,41.4,169.2,2025-10-31T23:20:00Z
hydra-node-17,61.5,60.6,172.3,2025-10-31T23:25:00Z
hydra-node-17,80.5,50.4,205.4,2025-10-31T23:30:00Z
hydra-node-17,65.1,63.5,177.9,2025-10-31T23:35:00Z
hydra-node-17,70.8,63.4,184.5,2025-10-31T23:40:00Z
hydra-node-17,46.6,60.3,125.1,2025-10-31T23:45:00Z
hydra-node-17,72.6,44.0,193.9,2025-10-31T23:50:00Z
hydra-node-17,53.3,40.7,139.4,2025-10-31T23:55:00Z
hydra-node-18,61.6,37.9,172.0,2025-10-31T00:00:00Z
hydra-node-18,66.6,62.4,166.8,2025-10-31T00:05:00Z
hydra-node-18,66.7,43.4,179.5,2025-10-31T00:10:00Z
hydra-node-18,49.9,60.6,130.8,2025-10-31T00:15:00Z
hydra-node-18,67.7,43.2,182.3,2025-10-31T00:20:00Z
hydra-node-18,70.4,52.2,189.8,2025-10-31T00:25:00Z
hydra-node-18,75.2,49.1,188.8,2025-10-31T00:30:00Z
hydra-node-18,43.5,42.2,134.5,2025-10-31T00:35:00Z
hydra-node-18,63.6,41.2,160.0,2025-10-31T00:40:00Z
hydra-node-18,63.0,63.1,169.3,2025-10-31T00:45:00Z
hydra-node-18,54.8,37.1,143.2,2025-10-31T00:50:00Z
hydra-node-18,51.2,35.8,141.2,2025-10-31T00:55:00Z
hydra-node-18,55.5,63.7,147.0,2025-10-31T01:00:00Z
hydra-node-18,64.8,64.0,178.0,2025-10-31T01:05:00Z
hydra-node-18,59.5,39.1,154.0,2025-10-31T01:10:00Z
hydra-node-18,79.0,37.9,195.1,2025-10-31T01:15:00Z
hydra-node-18,46.4,43.2,138.7,2025-10-31T01:20:00Z
hydra-node-18,63.4,57.3,174.8,2025-10-31T01:25:00Z
hydra-node-18,59.8,57.6,164.3,2025-10-31T01:30:00Z
hydra-node-18,69.9,45.8,175.4,2025-10-31T01:35:00Z
hydra-node-18,54.3,60.6,146.9,2025-10-31T01:40:00Z
hydra-node-18,50.3,47.8,138.0,2025-10-31T01:45:00Z
hydra-node-18,54.5,51.2,143.1,2025-10-31T01:50:00Z
hydra-node-18,58.7,36.9,167.0,2025-10-31T01:55:00Z
hydra-node-18,61.7,54.6,159.0,2025-10-31T02:00:00Z
hydra-node-18,61.8,52.4,165.1,2025-10-31T02:05:00Z
hydra-node-18,80.6,37.7,194.6,2025-10-31T02:10:00Z
hydra-node-18,57.0,64.4,146.2,2025-10-31T02:15:00Z
hydra-node-18,59.7,48.1,154.8,2025-10-31T02:20:00Z
hydra-node-18,59.9,48.9,151.5,2025-10-31T02:25:00Z
hydra-node-18,60.0,46.1,162.4,2025-10-31T02:30:00Z
hydra-node-18,61.2,55.8,154.1,2025-10-31T02:35:00Z
hydra-node-18,63.3,59.1,167.8,2025-10-31T02:40:00Z
hydra-node-18,66.6,39.5,166.7,2025-10-31T02:45:00Z
hydra-node-18,78.0,46.5,205.0,2025-10-31T02:50:00Z
hydra-node-18,50.0,46.2,140.3,2025-10-31T02:55:00Z
hydra-node-18,64.6,62.2,162.6,2025-10-31T03:00:00Z
hydra-node-18,58.7,52.4,151.8,2025-10-31T03:05:00Z
hydra-node-18,63.3,55.5,159.6,2025-10-31T03:10:00Z
hydra-node-18,59.4,51.7,158.5,2025-10-31T03:15:00Z
hydra-node-18,68.2,59.7,170.2,2025-10-31T03:20:00Z
hydra-node-18,69.3,55.3,184.3,2025-10-31T03:25:00Z
hydra-node-18,53.5,58.6,150.8,2025-10-31T03:30:00Z
hydra-node-18,46.4,56.3,132.8,2025-10-31T03:35:00Z
hydra-node-18,66.9,63.1,171.8,2025-10-31T03:40:00Z
hydra-node-18,52.9,45.3,152.8,2025-10-31T03:45:00Z
hydra-node-18,54.0,48.0,155.6,2025-10-31T03:50:00Z
hydra-node-18,51.9,57.8,142.2,2025-10-31T03:55:00Z
hydra-node-18,62.6,57.5,159.2,2025-10-31T04:00:00Z
hydra-node-18,63.5,64.1,165.6,2025-10-31T04:05:00Z
hydra-node-18,60.1,36.0,163.7,2025-10-31T04:10:00Z
hydra-node-18,54.1,43.4,138.9,2025-10-31T04:15:00Z
hydra-node-18,66.4,59.3,171.5,2025-10-31T04:20:00Z
hydra-node-18,76.0,59.0,199.4,2025-10-31T04:25:00Z
hydra-node-18,53.4,41.6,139.1,2025-10-31T04:30:00Z
hydra-node-18,72.7,35.4,189.7,2025-10-31T04:35:00Z
hydra-node-18,65.1,45.7,179.7,2025-10-31T04:40:00Z
hydra-node-18,49.9,62.1,144.1,2025-10-31T04:45:00Z
hydra-node-18,70.6,42.5,186.1,2025-10-31T04:50:00Z
hydra-node-18,51.2,50.6,148.5,2025-10-31T04:55:00Z
hydra-node-18,77.0,56.1,187.8,2025-10-31T05:00:00Z
hydra-node-18,74.0,50.1,194.5,2025-10-31T05:05:00Z
hydra-node-18,61.3,43.7,156.2,2025-10-31T05:10:00Z
hydra-node-18,59.6,57.6,169.0,2025-10-31T05:15:00Z
hydra-node-18,45.9,53.6,139.3,2025-10-31T05:20:00Z
hydra-node-18,54.2,52.3,139.0,2025-10-31T05:25:00Z
hydra-node-18,55.2,50.6,154.9,2025-10-31T05:30:00Z
hydra-node-18,51.4,62.4,150.3,2025-10-31T05:35:00Z
hydra-node-18,60.0,62.4,151.6,2025-10-31T05:40:00Z
hydra-node-18,77.4,38.9,191.5,2025-10-31T05:45:00Z
hydra-node-18,68.0,42.8,184.4,2025-10-31T05:50:00Z
hydra-node-18,62.0,39.3,163.2,2025-10-31T05:55:00Z
hydra-node-18,75.8,57.9,195.7,2025-10-31T06:00:00Z
hydra-node-18,56.9,55.5,149.7,2025-10-31T06:05:00Z
hydra-node-18,77.0,36.4,202.6,2025-10-31T06:10:00Z
hydra-node-18,57.7,62.7,152.9,2025-10-31T06:15:00Z
hydra-node-18,40.2,60.9,123.1,2025-10-31T06:20:00Z
hydra-node-18,53.6,44.0,139.5,2025-10-31T06:25:00Z
hydra-node-18,60.9,50.0,159.1,2025-10-31T06:30:00Z
hydra-node-18,46.9,55.4,132.4,2025-10-31T06:35:00Z
hydra-node-18,64.7,65.0,167.7,2025-10-31T06:40:00Z
hydra-node-18,69.1,58.3,175.1,2025-10-31T06:45:00Z
hydra-node-18,69.6,48.2,183.0,2025-10-31T06:50:00Z
hydra-node-18,58.0,60.3,162.1,2025-10-31T06:55:00Z
hydra-node-18,51.5,58.2,142.0,2025-10-31T07:00:00Z
hydra-node-18,66.8,42.7,182.3,2025-10-31T07:05:00Z
hydra-node-18,71.3,38.3,191.9,2025-10-31T07:10:00Z
hydra-node-18,51.1,58.9,150.4,2025-10-31T07:15:00Z
hydra-node-18,52.9,56.4,147.1,2025-10-31T07:20:00Z
hydra-node-18,61.5,37.0,155.9,2025-10-31T07:25:00Z
hydra-node-18,76.5,61.3,188.6,2025-10-31T07:30:00Z
hydra-node-18,64.4,54.2,176.0,2025-10-31T07:35:00Z
hydra-node-18,49.9,43.5,135.8,2025-10-31T07:40:00Z
hydra-node-18,64.6,37.5,159.7,2025-10-31T07:45:00Z
hydra-node-18,78.7,45.4,187.6,2025-10-31T07:50:00Z
hydra-node-18,57.9,43.2,147.5,2025-10-31T07:55:00Z
hydra-node-18,49.9,40.8,142.5,2025-10-31T08:00:00Z
hydra-node-18,54.9,60.9,158.7,2025-10-31T08:05:00Z
hydra-node-18,77.9,39.0,190.7,2025-10-31T08:10:00Z
hydra-node-18,44.3,41.4,121.4,2025-10-31T08:15:00Z
hydra-node-18,56.9,55.5,156.6,2025-10-31T08:20:00Z
hydra-node-18,73.5,42.8,191.3,2025-10-31T08:25:00Z
hydra-node-18,76.5,60.5,198.8,2025-10-31T08:30:00Z
hydra-node-18,51.1,48.4,142.1,2025-10-31T08:35:00Z
hydra-node-18,72.8,59.0,191.5,2025-10-31T08:40:00Z
hydra-node-18,62.5,60.3,166.2,2025-10-31T08:45:00Z
hydra-node-18,67.5,55.2,165.2,2025-10-31T08:50:00Z
hydra-node-18,71.1,41.7,188.8,2025-10-31T08:55:00Z
hydra-node-18,54.1,55.7,139.8,2025-10-31T09:00:00Z
hydra-node-18,66.7,48.6,183.3,2025-10-31T09:05:00Z
hydra-node-18,57.7,57.4,153.9,2025-10-31T09:10:00Z
hydra-node-18,60.6,35.0,163.8,2025-10-31T09:15:00Z
hydra-node-18,45.6,36.3,137.6,2025-10-31T09:20:00Z
hydra-node-18,58.1,50.4,166.1,2025-10-31T09:25:00Z
hydra-node-18,48.8,57.5,141.8,2025-10-31T09:30:00Z
hydra-node-18,59.4,47.1,165.7,2025-10-31T09:35:00Z
hydra-node-18,51.5,49.3,145.1,2025-10-31T09:40:00Z
hydra-node-18,64.2,46.1,168.1,2025-10-31T09:45:00Z
hydra-node-18,58.3,49.3,147.8,2025-10-31T09:50:00Z
hydra-node-18,62.4,40.9,160.9,2025-10-31T09:55:00Z
hydra-node-18,52.2,62.9,136.2,2025-10-31T10:00:00Z
hydra-node-18,44.6,39.3,119.3,2025-10-31T10:05:00Z
hydra-node-18,67.5,50.5,183.9,2025-10-31T10:10:00Z
hydra-node-18,77.0,40.5,198.1,2025-10-31T10:15:00Z
hydra-node-18,56.1,43.2,144.6,2025-10-31T10:20:00Z
hydra-node-18,57.4,47.7,151.2,2025-10-31T10:25:00Z
hydra-node-18,65.4,55.7,163.3,2025-10-31T10:30:00Z
hydra-node-18,63.5,57.3,170.2,2025-10-31T10:35:00Z
hydra-node-18,55.7,46.4,151.9,2025-10-31T10:40:00Z
hydra-node-18,44.2,50.9,123.5,2025-10-31T10:45:00Z
hydra-node-18,70.5,44.7,176.1,2025-10-31T10:50:00Z
hydra-node-18,61.5,36.5,161.7,2025-10-31T10:55:00Z
hydra-node-18,64.2,47.3,167.5,2025-10-31T11:00:00Z
hydra-node-18,67.9,49.8,184.8,2025-10-31T11:05:00Z
hydra-node-18,73.8,54.3,183.5,2025-10-31T11:10:00Z
hydra-node-18,51.5,36.8,145.4,2025-10-31T11:15:00Z
hydra-node-18,63.9,48.1,173.1,2025-10-31T11:20:00Z
hydra-node-18,62.7,56.7,161.7,2025-10-31T11:25:00Z
hydra-node-18,84.8,48.3,216.0,2025-10-31T11:30:00Z
hydra-node-18,55.9,46.4,144.8,2025-10-31T11:35:00Z
